"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","ligand.sum","receptor.sum","edge_specificity"
"1","B","B","ADAM10","ADAM10","CD44","CD44",0.119796825410415,0.655390474380009,0.362590898918807,2.10305992165709,0.102961980643741
"2","B","B","ITGB1BP1","ITGB1BP1","ITGB2","ITGB2",0.322445076849195,0.760072642284877,0.831166880742176,4.0705488221705,0.0724385341954887
"3","B","B","ITGB1BP1","ITGB1BP1","ITGB1","ITGB1",0.322445076849195,0.155683292441036,0.831166880742176,0.389145404949874,0.1552021101617
"4","B","B","ITGB1BP1","ITGB1BP1","ITGB7","ITGB7",0.322445076849195,0.362472398941886,0.831166880742176,1.35952430813527,0.103432134148406
"5","B","B","HLA-B","HLA-B","CD3D","CD3D",2.91367368215144,0.498510384940848,9.77183363264043,3.07099540210601,0.0484016191981392
"6","B","B","HLA-B","HLA-B","CD3G","CD3G",2.91367368215144,0.218130867710745,9.77183363264043,0.79741212112046,0.0815641173572562
"7","B","B","HLA-B","HLA-B","SIGLEC10","SIGLEC10",2.91367368215144,0.190869862035322,9.77183363264043,0.242913534682359,0.234288241571955
"8","B","B","HLA-DRA","HLA-DRA","CD63","CD63",3.92508399703639,0.48357702176794,5.32278968220101,3.18727616983789,0.111880811892175
"9","B","B","HLA-DRA","HLA-DRA","CD37","CD37",3.92508399703639,2.89902653133643,5.32278968220101,5.84750662271327,0.36558731331492
"10","B","B","HLA-DRA","HLA-DRA","CD19","CD19",3.92508399703639,0.452934986657646,5.32278968220101,0.519121490096073,0.643393264002146
"11","B","B","HLA-DRA","HLA-DRA","CD53","CD53",3.92508399703639,1.54868748876476,5.32278968220101,4.984415715405,0.229117985409763
"12","B","B","HLA-DRA","HLA-DRA","CD82","CD82",3.92508399703639,0.74625170437508,5.32278968220101,0.988768393213271,0.556545158882564
"13","B","B","HLA-DRA","HLA-DRA","CD81","CD81",3.92508399703639,0.274033491965373,5.32278968220101,0.687483252587571,0.293934910871232
"14","B","B","HLA-DRB1","HLA-DRB1","CD37","CD37",2.77326809792569,2.89902653133643,4.06662679828199,5.84750662271327,0.338095200094321
"15","B","B","HLA-DRB1","HLA-DRB1","CD19","CD19",2.77326809792569,0.452934986657646,4.06662679828199,0.519121490096073,0.595010183366958
"16","B","B","HLA-DRB1","HLA-DRB1","CD53","CD53",2.77326809792569,1.54868748876476,4.06662679828199,4.984415715405,0.211888345960172
"17","B","B","HLA-DRB1","HLA-DRB1","CD82","CD82",2.77326809792569,0.74625170437508,4.06662679828199,0.988768393213271,0.514693043223409
"18","B","B","HLA-DRB1","HLA-DRB1","CD81","CD81",2.77326809792569,0.274033491965373,4.06662679828199,0.687483252587571,0.271831047977616
"19","B","B","ANXA1","ANXA1","FPR1","FPR1",0.393885390523984,0.106251394941705,4.42587558923229,0.154739805571736,0.0611087309336431
"20","B","B","CD74","CD74","CXCR4","CXCR4",4.53114927048177,1.32766130682417,9.07811013663448,4.41371926420569,0.150139689799711
"21","B","B","CD3D","CD3D","CD3E","CD3E",0.498510384940848,0.431321781381956,3.07099540210601,3.32284815009496,0.0210710384159546
"22","B","B","HLA-A","HLA-A","CD3D","CD3D",3.2691842147084,0.498510384940848,10.9694958864466,3.07099540210601,0.0483779840902074
"23","B","B","HLA-A","HLA-A","CD3G","CD3G",3.2691842147084,0.218130867710745,10.9694958864466,0.79741212112046,0.0815242885922472
"24","B","B","HLA-A","HLA-A","APLP2","APLP2",3.2691842147084,0.248975775464901,10.9694958864466,0.627486027700406,0.118251254718414
"25","B","B","ITGB2","ITGB2","ICAM2","ICAM2",0.760072642284877,0.534134895138124,4.0705488221705,1.40033817734311,0.0712229823792638
"26","B","B","ITGB2","ITGB2","CD82","CD82",0.760072642284877,0.74625170437508,4.0705488221705,0.988768393213271,0.140926573833379
"27","B","B","ITGB2","ITGB2","ICAM3","ICAM3",0.760072642284877,0.954335724036847,4.0705488221705,2.63739104504272,0.06756608994076
"28","B","B","ITGB1","ITGB1","CD81","CD81",0.155683292441036,0.274033491965373,0.389145404949874,0.687483252587571,0.159467293304541
"29","B","B","CD2","CD2","CD48","CD48",0.163910940299779,1.54599795581421,2.35468256057391,4.50213612228954,0.0239037406377987
"30","B","B","CD2","CD2","CD53","CD53",0.163910940299779,1.54868748876476,2.35468256057391,4.984415715405,0.0216284355932695
"31","B","B","PTPRC","PTPRC","CD22","CD22",0.761533411345825,0.554265365533974,3.40927499699254,0.672465812718861,0.184108763026257
"32","B","B","PTPRC","PTPRC","CD247","CD247",0.761533411345825,0.269537489139202,3.40927499699254,3.27735123790336,0.0183705906276984
"33","B","B","CD48","CD48","CD2","CD2",1.54599795581421,0.163910940299779,4.50213612228954,2.35468256057391,0.0239037406377987
"34","B","B","HLA-C","HLA-C","CD3D","CD3D",3.48661807632961,0.498510384940848,11.7154620395393,3.07099540210601,0.0483103295424313
"35","B","B","HLA-C","HLA-C","CD3G","CD3G",3.48661807632961,0.218130867710745,11.7154620395393,0.79741212112046,0.0814102803510771
"36","B","B","HLA-C","HLA-C","CD53","CD53",3.48661807632961,1.54868748876476,11.7154620395393,4.984415715405,0.0924686441049106
"37","B","B","HLA-C","HLA-C","CD81","CD81",3.48661807632961,0.274033491965373,11.7154620395393,0.687483252587571,0.118627800496549
"38","B","B","CD28","CD28","CD247","CD247",0.116665254727136,0.269537489139202,0.358743595965501,3.27735123790336,0.026745675257799
"39","B","B","MS4A1","MS4A1","CD53","CD53",2.06105128717675,1.54868748876476,2.24151047264981,4.984415715405,0.285691658240475
"40","B","B","MS4A1","MS4A1","CD82","CD82",2.06105128717675,0.74625170437508,2.24151047264981,0.988768393213271,0.693966949135427
"41","B","B","ICAM2","ICAM2","ITGB2","ITGB2",0.534134895138124,0.760072642284877,1.40033817734311,4.0705488221705,0.0712229823792638
"42","B","B","ICAM2","ICAM2","ITGAM","ITGAM",0.534134895138124,0.139321883774479,1.40033817734311,0.416354487632544,0.127636271824064
"43","B","B","ITGA4","ITGA4","CD82","CD82",0.263518666424227,0.74625170437508,0.633102138005458,0.988768393213271,0.314143707186879
"44","B","B","ITGA4","ITGA4","CD81","CD81",0.263518666424227,0.274033491965373,0.633102138005458,0.687483252587571,0.165912507006853
"45","B","B","ITGA4","ITGA4","ADAM28","ADAM28",0.263518666424227,0.186510841753175,0.633102138005458,0.186510841753175,0.416234049144776
"46","B","B","SELL","SELL","SELPLG","SELPLG",1.30654727375117,0.177682740845203,3.79505412507465,0.864692837398174,0.070744150698841
"47","B","B","CD99","CD99","CD81","CD81",0.963961662169009,0.274033491965373,4.63789010225202,0.687483252587571,0.0828477713591947
"48","B","B","CD19","CD19","CD81","CD81",0.452934986657646,0.274033491965373,0.519121490096073,0.687483252587571,0.34778302679845
"49","B","B","ST6GAL1","ST6GAL1","CD22","CD22",0.11892305380661,0.554265365533974,0.326907595467928,0.672465812718861,0.29983931219315
"50","B","B","IFNAR1","IFNAR1","IFNGR1","IFNGR1",0.268825761334954,0.125198274575497,0.509696810489938,0.632302059624825,0.104431788478803
"51","B","B","CD53","CD53","CD37","CD37",1.54868748876476,2.89902653133643,4.984415715405,5.84750662271327,0.154039110043515
"52","B","B","CD22","CD22","PTPRC","PTPRC",0.554265365533974,0.761533411345825,0.672465812718861,3.40927499699254,0.184108763026257
"53","B","B","TNFRSF1B","TNFRSF1B","TRAF2","TRAF2",0.215719706431801,0.168244428119976,1.00335245643575,0.21528362903653,0.168021936931586
"54","B","B","NT5E","NT5E","FCRL1","FCRL1",0.164162547640568,0.327446834668601,0.164162547640568,0.414931192152884,0.789159361506741
"55","B","B","IL4R","IL4R","IL2RG","IL2RG",0.225549287493566,1.05806193300126,0.331952910675789,4.02222619286064,0.178734989134172
"56","B","B","CD40","CD40","TRAF2","TRAF2",0.685959760600616,0.168244428119976,0.780509523113104,0.21528362903653,0.686831363102051
"57","B","B","CD82","CD82","ITGB2","ITGB2",0.74625170437508,0.760072642284877,0.988768393213271,4.0705488221705,0.140926573833379
"58","B","B","CD82","CD82","CD37","CD37",0.74625170437508,2.89902653133643,0.988768393213271,5.84750662271327,0.374172812404817
"59","B","B","CALR","CALR","HLA-F","HLA-F",0.571057825365127,0.789576504544845,2.63816124635139,2.2639228574605,0.0754938098625539
"60","B","B","ICAM3","ICAM3","ITGB2","ITGB2",0.954335724036847,0.760072642284877,2.63739104504272,4.0705488221705,0.06756608994076
"61","B","B","FCGRT","FCGRT","IGFLR1","IGFLR1",0.298984981614477,0.234758788471451,0.567265794741656,0.566812805435969,0.218295600437247
"62","B","B","CD81","CD81","CD37","CD37",0.274033491965373,2.89902653133643,0.687483252587571,5.84750662271327,0.197616402747033
"63","B","B","CXCR4","CXCR4","CCR7","CCR7",1.32766130682417,0.236050480116875,4.41371926420569,0.499577799782596,0.142129539612921
"64","B","B","TNFRSF17","TNFRSF17","LY9","LY9",0.404739324486022,0.171159568024066,0.404739324486022,0.674884639446264,0.253613074027734
"65","B","B","IL10RB","IL10RB","IFNAR1","IFNAR1",0.10230704854623,0.268825761334954,0.305106194868974,0.509696810489938,0.176853434709185
"66","B","B","IL10RB","IL10RB","IL10RA","IL10RA",0.10230704854623,0.139167457213665,0.305106194868974,1.16856378197364,0.0399337229487991
"67","B","B","CD47","CD47","HLA-C","HLA-C",0.660883773505572,3.48661807632961,2.09700906244065,11.7154620395393,0.0937928511332966
"68","B","B","TRAF2","TRAF2","TNFRSF1B","TNFRSF1B",0.168244428119976,0.215719706431801,0.21528362903653,1.00335245643575,0.168021936931586
"69","B","B","SELPLG","SELPLG","ITGB2","ITGB2",0.177682740845203,0.760072642284877,0.864692837398174,4.0705488221705,0.0383694449018788
"70","B","B","SELPLG","SELPLG","ITGAM","ITGAM",0.177682740845203,0.139321883774479,0.864692837398174,0.416354487632544,0.0687605704736743
"71","B","B","SELPLG","SELPLG","SELL","SELL",0.177682740845203,1.30654727375117,0.864692837398174,3.79505412507465,0.070744150698841
"72","B","B","TNFRSF14","TNFRSF14","TRAF5","TRAF5",0.471659436820677,0.395043419187008,1.42424198872633,0.593097533302479,0.220578640938059
"73","B","B","TNFRSF14","TNFRSF14","TRAF2","TRAF2",0.471659436820677,0.168244428119976,1.42424198872633,0.21528362903653,0.25880605176096
"74","B","B","ADAM28","ADAM28","ITGA4","ITGA4",0.186510841753175,0.263518666424227,0.186510841753175,0.633102138005458,0.416234049144776
"75","B","B","LGALS9","LGALS9","PTPRC","PTPRC",0.374319606450614,0.761533411345825,0.534913018137517,3.40927499699254,0.156309846621862
"76","B","B","LGALS9","LGALS9","CD44","CD44",0.374319606450614,0.655390474380009,0.534913018137517,2.10305992165709,0.218076006741322
"77","B","B","LGALS9","LGALS9","CD47","CD47",0.374319606450614,0.660883773505572,0.534913018137517,2.09700906244065,0.220538384908425
"78","B","B","FCER2","FCER2","ITGB2","ITGB2",0.408886667884992,0.760072642284877,0.52906507985215,4.0705488221705,0.144309853458338
"79","B","B","HLA-DMA","HLA-DMA","CD74","CD74",1.51292569675711,4.53114927048177,1.90636753985758,9.07811013663448,0.396117369977915
"80","B","B","HLA-DMB","HLA-DMB","CD74","CD74",1.09959541660319,4.53114927048177,1.39452632878477,9.07811013663448,0.393567406429041
"81","B","B","BAG6","BAG6","NCR3","NCR3",0.415882888083069,0.265567624522794,0.604753014597873,2.04360955813809,0.0893655665391381
"82","B","B","B2M","B2M","CD3D","CD3D",5.08030092207413,0.498510384940848,16.4909361341051,3.07099540210601,0.0500079638128556
"83","B","B","B2M","B2M","CD3G","CD3G",5.08030092207413,0.218130867710745,16.4909361341051,0.79741212112046,0.0842710532581933
"84","B","B","B2M","B2M","HLA-E","HLA-E",5.08030092207413,2.49940506611986,16.4909361341051,8.43554965618277,0.0912782672947051
"85","B","B","B2M","B2M","CD247","CD247",5.08030092207413,0.269537489139202,16.4909361341051,3.27735123790336,0.0253361323219609
"86","B","B","B2M","B2M","CD1C","CD1C",5.08030092207413,0.637564776098864,16.4909361341051,0.676865972850756,0.290178854044502
"87","B","B","B2M","B2M","HLA-F","HLA-F",5.08030092207413,0.789576504544845,16.4909361341051,2.2639228574605,0.107442652168767
"88","B","B","TGFB1","TGFB1","ITGB1","ITGB1",0.415304167091577,0.155683292441036,1.6229445508379,0.389145404949874,0.102374715456472
"89","B","B","TGFB1","TGFB1","CXCR4","CXCR4",0.415304167091577,1.32766130682417,1.6229445508379,4.41371926420569,0.0769742026402915
"90","B","B","LGALS1","LGALS1","ITGB1","ITGB1",0.611329574820841,0.155683292441036,3.58829065224662,0.389145404949874,0.06815816566488
"91","B","B","LGALS1","LGALS1","PTPRC","PTPRC",0.611329574820841,0.761533411345825,3.58829065224662,3.40927499699254,0.0380552624636593
"92","B","B","TIMP1","TIMP1","CD63","CD63",0.137708812926166,0.48357702176794,0.934116054608886,3.18727616983789,0.0223669547328303
"93","B","B","S100A9","S100A9","ITGB2","ITGB2",0.285070839201063,0.760072642284877,0.935195512000792,4.0705488221705,0.0569183776977415
"94","B","B","S100A9","S100A9","CD68","CD68",0.285070839201063,0.138991978201294,0.935195512000792,0.192940597939961,0.219591990895751
"95","B","B","CCL5","CCL5","CXCR3","CXCR3",0.491671035879648,0.118578093468527,6.59848126244347,0.700672742117141,0.012610139117639
"96","B","B","CD59","CD59","CD2","CD2",0.1898219513316,0.163910940299779,0.663036614621859,2.35468256057391,0.0199289535986727
"97","B","B","MIF","MIF","CD74","CD74",0.910488685785623,4.53114927048177,3.25077398115297,9.07811013663448,0.139797917005679
"98","B","B","MIF","MIF","CD44","CD44",0.910488685785623,0.655390474380009,3.25077398115297,2.10305992165709,0.0872843247040602
"99","B","B","MIF","MIF","CXCR4","CXCR4",0.910488685785623,1.32766130682417,3.25077398115297,4.41371926420569,0.0842500894180465
"100","B","B","GRN","GRN","TNFRSF1B","TNFRSF1B",0.37397282069396,0.215719706431801,0.729451148448679,1.00335245643575,0.110225005707307
"101","B","B","EBI3","EBI3","IL27RA","IL27RA",0.162130281769887,0.191378512765407,0.162130281769887,0.553902131221905,0.345509616190188
"102","B","B","FAM3C","FAM3C","LAMP1","LAMP1",0.26439734593398,0.217407711390467,0.65102348560133,1.3823819645479,0.0638715301559788
"103","B","NK","PRNP","PRNP","TNFRSF25","TNFRSF25",0.26927836115611,0.293543322263097,0.86632498201208,0.651725719953284,0.139999976233313
"104","B","NK","ADAM10","ADAM10","CD44","CD44",0.119796825410415,0.425514216912607,0.362590898918807,2.10305992165709,0.0668483725016571
"105","B","NK","ADAM10","ADAM10","NOTCH1","NOTCH1",0.119796825410415,0.136564891325529,0.362590898918807,0.239994573954884,0.188003550475052
"106","B","NK","ADAM10","ADAM10","TSPAN14","TSPAN14",0.119796825410415,0.180618409053728,0.362590898918807,0.370357243814924,0.161127466901401
"107","B","NK","ADAM10","ADAM10","TSPAN17","TSPAN17",0.119796825410415,0.141735185224552,0.362590898918807,0.317841302682648,0.147331548698136
